#phi	 theta	 comment
5.9062	 0.4666	 backward-outbox
5.9062	 0.4977	 backward-outbox
5.9062	 0.5288	 backward-outbox
5.9062	 0.5599	 backward-outbox
5.9062	 0.5910	 backward-outbox
5.9062	 0.6221	 backward-outbox
5.9062	 0.6532	 backward-outbox
5.9062	 0.6843	 backward-outbox
5.9062	 0.7154	 backward-outbox
5.9062	 0.7465	 backward-outbox
5.9062	 1.8663	 forward-outbox
5.9062	 1.8974	 forward-outbox
5.9062	 1.9285	 forward-outbox
5.9062	 1.9596	 forward-outbox
5.9062	 1.9907	 forward-outbox
5.9062	 2.0218	 forward-outbox
5.9062	 2.0529	 forward-outbox
5.9062	 2.0840	 forward-outbox
5.9062	 2.1151	 forward-outbox
5.9062	 2.1462	 forward-outbox
5.9062	 2.1773	 forward-outbox
5.9062	 2.2084	 forward-outbox
5.9062	 2.2396	 forward-outbox
5.9062	 2.2707	 forward-outbox
5.9062	 2.3018	 forward-outbox
5.9062	 2.3329	 forward-outbox
5.9062	 2.3640	 forward-outbox
5.9062	 2.3951	 forward-outbox
5.9062	 2.4262	 forward-outbox
5.9062	 2.4573	 forward-outbox
5.9062	 2.4884	 forward-outbox
5.9062	 2.5195	 forward-outbox
5.9062	 2.5506	 forward-outbox
5.9062	 2.5817	 forward-outbox
5.9062	 2.6128	 forward-outbox
5.9062	 2.6439	 forward-outbox
5.9062	 2.6750	 forward-outbox
5.9062	 2.7061	 forward-outbox
5.9062	 2.7372	 forward-outbox
5.9062	 2.7683	 forward-outbox
5.9062	 2.7994	 forward-outbox
5.9062	 2.8305	 forward-outbox
5.9062	 2.8616	 forward-outbox
5.9062	 2.8928	 forward-outbox
5.9062	 2.9239	 forward-outbox
5.9062	 2.9550	 forward-outbox
5.9062	 2.9861	 forward-outbox
5.9062	 3.0172	 forward-outbox
5.9062	 3.0483	 forward-outbox
5.9062	 3.0794	 forward-outbox
5.9062	 3.1105	 forward-outbox
5.9376	 0.0000	 backward-outbox
5.9376	 0.0311	 backward-outbox
5.9376	 0.0622	 backward-outbox
5.9376	 0.0933	 backward-outbox
5.9376	 0.1244	 backward-outbox
5.9376	 0.1555	 backward-outbox
5.9376	 0.1866	 backward-outbox
5.9376	 0.2177	 backward-outbox
5.9376	 0.2488	 backward-outbox
5.9376	 0.2799	 backward-outbox
5.9376	 0.3110	 backward-outbox
5.9376	 0.3422	 backward-outbox
5.9376	 0.3733	 backward-outbox
5.9376	 0.4044	 backward-outbox
5.9376	 0.4355	 backward-outbox
5.9376	 0.4666	 backward-outbox
5.9376	 0.4977	 backward-outbox
5.9376	 0.5288	 backward-outbox
5.9376	 0.5599	 backward-outbox
5.9376	 0.5910	 backward-outbox
5.9376	 0.6221	 backward-outbox
5.9376	 0.6532	 backward-outbox
5.9376	 0.6843	 backward-outbox
5.9376	 0.7154	 backward-outbox
5.9376	 0.7465	 backward-outbox
5.9376	 1.8663	 forward-outbox
5.9376	 1.8974	 forward-outbox
5.9376	 1.9285	 forward-outbox
5.9376	 1.9596	 forward-outbox
5.9376	 1.9907	 forward-outbox
5.9376	 2.0218	 forward-outbox
5.9376	 2.0529	 forward-outbox
5.9376	 2.0840	 forward-outbox
5.9376	 2.1151	 forward-outbox
5.9376	 2.1462	 forward-outbox
5.9376	 2.1773	 forward-outbox
5.9376	 2.2084	 forward-outbox
5.9376	 2.2396	 forward-outbox
5.9376	 2.2707	 forward-outbox
5.9376	 2.3018	 forward-outbox
5.9376	 2.3329	 forward-outbox
5.9376	 2.3640	 forward-outbox
5.9376	 2.3951	 forward-outbox
5.9376	 2.4262	 forward-outbox
5.9376	 2.4573	 forward-outbox
5.9376	 2.4884	 forward-outbox
5.9376	 2.5195	 forward-outbox
5.9376	 2.5506	 forward-outbox
5.9376	 2.5817	 forward-outbox
5.9376	 2.6128	 forward-outbox
5.9376	 2.6439	 forward-outbox
5.9376	 2.6750	 forward-outbox
5.9376	 2.7061	 forward-outbox
5.9376	 2.7372	 forward-outbox
5.9376	 2.7683	 forward-outbox
5.9376	 2.7994	 forward-outbox
5.9376	 2.8305	 forward-outbox
5.9376	 2.8616	 forward-outbox
5.9376	 2.8928	 forward-outbox
5.9376	 2.9239	 forward-outbox
5.9376	 2.9550	 forward-outbox
5.9376	 2.9861	 forward-outbox
5.9376	 3.0172	 forward-outbox
5.9376	 3.0483	 forward-outbox
5.9376	 3.0794	 forward-outbox
5.9376	 3.1105	 forward-outbox
5.9690	 0.0000	 backward-outbox
5.9690	 0.0311	 backward-outbox
5.9690	 0.0622	 backward-outbox
5.9690	 0.0933	 backward-outbox
5.9690	 0.1244	 backward-outbox
5.9690	 0.1555	 backward-outbox
5.9690	 0.1866	 backward-outbox
5.9690	 0.2177	 backward-outbox
5.9690	 0.2488	 backward-outbox
5.9690	 0.2799	 backward-outbox
5.9690	 0.3110	 backward-outbox
5.9690	 0.3422	 backward-outbox
5.9690	 0.3733	 backward-outbox
5.9690	 0.4044	 backward-outbox
5.9690	 0.4355	 backward-outbox
5.9690	 0.4666	 backward-outbox
5.9690	 0.4977	 backward-outbox
5.9690	 0.5288	 backward-outbox
5.9690	 0.5599	 backward-outbox
5.9690	 0.5910	 backward-outbox
5.9690	 0.6221	 backward-outbox
5.9690	 0.6532	 backward-outbox
5.9690	 0.6843	 backward-outbox
5.9690	 0.7154	 backward-outbox
5.9690	 0.7465	 backward-outbox
5.9690	 1.8663	 forward-outbox
5.9690	 1.8974	 forward-outbox
5.9690	 1.9285	 forward-outbox
5.9690	 1.9596	 forward-outbox
5.9690	 1.9907	 forward-outbox
5.9690	 2.0218	 forward-outbox
5.9690	 2.0529	 forward-outbox
5.9690	 2.0840	 forward-outbox
5.9690	 2.1151	 forward-outbox
5.9690	 2.1462	 forward-outbox
5.9690	 2.1773	 forward-outbox
5.9690	 2.2084	 forward-outbox
5.9690	 2.2396	 forward-outbox
5.9690	 2.2707	 forward-outbox
5.9690	 2.3018	 forward-outbox
5.9690	 2.3329	 forward-outbox
5.9690	 2.3640	 forward-outbox
5.9690	 2.3951	 forward-outbox
5.9690	 2.4262	 forward-outbox
5.9690	 2.4573	 forward-outbox
5.9690	 2.4884	 forward-outbox
5.9690	 2.5195	 forward-outbox
5.9690	 2.5506	 forward-outbox
5.9690	 2.5817	 forward-outbox
5.9690	 2.6128	 forward-outbox
5.9690	 2.6439	 forward-outbox
5.9690	 2.6750	 forward-outbox
5.9690	 2.7061	 forward-outbox
5.9690	 2.7372	 forward-outbox
5.9690	 2.7683	 forward-outbox
5.9690	 2.7994	 forward-outbox
5.9690	 2.8305	 forward-outbox
5.9690	 2.8616	 forward-outbox
5.9690	 2.8928	 forward-outbox
5.9690	 2.9239	 forward-outbox
5.9690	 2.9550	 forward-outbox
5.9690	 2.9861	 forward-outbox
5.9690	 3.0172	 forward-outbox
5.9690	 3.0483	 forward-outbox
5.9690	 3.0794	 forward-outbox
5.9690	 3.1105	 forward-outbox
6.0004	 0.0000	 backward-outbox
6.0004	 0.0311	 backward-outbox
6.0004	 0.0622	 backward-outbox
6.0004	 0.0933	 backward-outbox
6.0004	 0.1244	 backward-outbox
6.0004	 0.1555	 backward-outbox
6.0004	 0.1866	 backward-outbox
6.0004	 0.2177	 backward-outbox
6.0004	 0.2488	 backward-outbox
6.0004	 0.2799	 backward-outbox
6.0004	 0.3110	 backward-outbox
6.0004	 0.3422	 backward-outbox
6.0004	 0.3733	 backward-outbox
6.0004	 0.4044	 backward-outbox
6.0004	 0.4355	 backward-outbox
6.0004	 0.4666	 backward-outbox
6.0004	 0.4977	 backward-outbox
6.0004	 0.5288	 backward-outbox
6.0004	 0.5599	 backward-outbox
6.0004	 0.5910	 backward-outbox
6.0004	 0.6221	 backward-outbox
6.0004	 0.6532	 backward-outbox
6.0004	 0.6843	 backward-outbox
6.0004	 0.7154	 backward-outbox
6.0004	 0.7465	 backward-outbox
6.0004	 1.8663	 forward-outbox
6.0004	 1.8974	 forward-outbox
6.0004	 1.9285	 forward-outbox
6.0004	 1.9596	 forward-outbox
6.0004	 1.9907	 forward-outbox
6.0004	 2.0218	 forward-outbox
6.0004	 2.0529	 forward-outbox
6.0004	 2.0840	 forward-outbox
6.0004	 2.1151	 forward-outbox
6.0004	 2.1462	 forward-outbox
6.0004	 2.1773	 forward-outbox
6.0004	 2.2084	 forward-outbox
6.0004	 2.2396	 forward-outbox
6.0004	 2.2707	 forward-outbox
6.0004	 2.3018	 forward-outbox
6.0004	 2.3329	 forward-outbox
6.0004	 2.3640	 forward-outbox
6.0004	 2.3951	 forward-outbox
6.0004	 2.4262	 forward-outbox
6.0004	 2.4573	 forward-outbox
6.0004	 2.4884	 forward-outbox
6.0004	 2.5195	 forward-outbox
6.0004	 2.5506	 forward-outbox
6.0004	 2.5817	 forward-outbox
6.0004	 2.6128	 forward-outbox
6.0004	 2.6439	 forward-outbox
6.0004	 2.6750	 forward-outbox
6.0004	 2.7061	 forward-outbox
6.0004	 2.7372	 forward-outbox
6.0004	 2.7683	 forward-outbox
6.0004	 2.7994	 forward-outbox
6.0004	 2.8305	 forward-outbox
6.0004	 2.8616	 forward-outbox
6.0004	 2.8928	 forward-outbox
6.0004	 2.9239	 forward-outbox
6.0004	 2.9550	 forward-outbox
6.0004	 2.9861	 forward-outbox
6.0004	 3.0172	 forward-outbox
6.0004	 3.0483	 forward-outbox
6.0004	 3.0794	 forward-outbox
6.0004	 3.1105	 forward-outbox
6.0319	 0.0000	 backward-outbox
6.0319	 0.0311	 backward-outbox
6.0319	 0.0622	 backward-outbox
6.0319	 0.0933	 backward-outbox
6.0319	 0.1244	 backward-outbox
6.0319	 0.1555	 backward-outbox
6.0319	 0.1866	 backward-outbox
6.0319	 0.2177	 backward-outbox
6.0319	 0.2488	 backward-outbox
6.0319	 0.2799	 backward-outbox
6.0319	 0.3110	 backward-outbox
6.0319	 0.3422	 backward-outbox
6.0319	 0.3733	 backward-outbox
6.0319	 0.4044	 backward-outbox
6.0319	 0.4355	 backward-outbox
6.0319	 0.4666	 backward-outbox
6.0319	 0.4977	 backward-outbox
6.0319	 0.5288	 backward-outbox
6.0319	 0.5599	 backward-outbox
6.0319	 0.5910	 backward-outbox
6.0319	 0.6221	 backward-outbox
6.0319	 0.6532	 backward-outbox
6.0319	 0.6843	 backward-outbox
6.0319	 0.7154	 backward-outbox
6.0319	 0.7465	 backward-outbox
6.0319	 0.7776	 backward-outbox
6.0319	 1.8663	 forward-outbox
6.0319	 1.8974	 forward-outbox
6.0319	 1.9285	 forward-outbox
6.0319	 1.9596	 forward-outbox
6.0319	 1.9907	 forward-outbox
6.0319	 2.0218	 forward-outbox
6.0319	 2.0529	 forward-outbox
6.0319	 2.0840	 forward-outbox
6.0319	 2.1151	 forward-outbox
6.0319	 2.1462	 forward-outbox
6.0319	 2.1773	 forward-outbox
6.0319	 2.2084	 forward-outbox
6.0319	 2.2396	 forward-outbox
6.0319	 2.2707	 forward-outbox
6.0319	 2.3018	 forward-outbox
6.0319	 2.3329	 forward-outbox
6.0319	 2.3640	 forward-outbox
6.0319	 2.3951	 forward-outbox
6.0319	 2.4262	 forward-outbox
6.0319	 2.4573	 forward-outbox
6.0319	 2.4884	 forward-outbox
6.0319	 2.5195	 forward-outbox
6.0319	 2.5506	 forward-outbox
6.0319	 2.5817	 forward-outbox
6.0319	 2.6128	 forward-outbox
6.0319	 2.6439	 forward-outbox
6.0319	 2.6750	 forward-outbox
6.0319	 2.7061	 forward-outbox
6.0319	 2.7372	 forward-outbox
6.0319	 2.7683	 forward-outbox
6.0319	 2.7994	 forward-outbox
6.0319	 2.8305	 forward-outbox
6.0319	 2.8616	 forward-outbox
6.0319	 2.8928	 forward-outbox
6.0319	 2.9239	 forward-outbox
6.0319	 2.9550	 forward-outbox
6.0319	 2.9861	 forward-outbox
6.0319	 3.0172	 forward-outbox
6.0319	 3.0483	 forward-outbox
6.0319	 3.0794	 forward-outbox
6.0319	 3.1105	 forward-outbox
6.0633	 0.0000	 backward-outbox
6.0633	 0.0311	 backward-outbox
6.0633	 0.0622	 backward-outbox
6.0633	 0.0933	 backward-outbox
6.0633	 0.1244	 backward-outbox
6.0633	 0.1555	 backward-outbox
6.0633	 0.1866	 backward-outbox
6.0633	 0.2177	 backward-outbox
6.0633	 0.2488	 backward-outbox
6.0633	 0.2799	 backward-outbox
6.0633	 0.3110	 backward-outbox
6.0633	 0.3422	 backward-outbox
6.0633	 0.3733	 backward-outbox
6.0633	 0.4044	 backward-outbox
6.0633	 0.4355	 backward-outbox
6.0633	 0.4666	 backward-outbox
6.0633	 0.4977	 backward-outbox
6.0633	 0.5288	 backward-outbox
6.0633	 0.5599	 backward-outbox
6.0633	 0.5910	 backward-outbox
6.0633	 0.6221	 backward-outbox
6.0633	 0.6532	 backward-outbox
6.0633	 0.6843	 backward-outbox
6.0633	 0.7154	 backward-outbox
6.0633	 0.7465	 backward-outbox
6.0633	 0.7776	 backward-outbox
6.0633	 1.8663	 forward-outbox
6.0633	 1.8974	 forward-outbox
6.0633	 1.9285	 forward-outbox
6.0633	 1.9596	 forward-outbox
6.0633	 1.9907	 forward-outbox
6.0633	 2.0218	 forward-outbox
6.0633	 2.0529	 forward-outbox
6.0633	 2.0840	 forward-outbox
6.0633	 2.1151	 forward-outbox
6.0633	 2.1462	 forward-outbox
6.0633	 2.1773	 forward-outbox
6.0633	 2.2084	 forward-outbox
6.0633	 2.2396	 forward-outbox
6.0633	 2.2707	 forward-outbox
6.0633	 2.3018	 forward-outbox
6.0633	 2.3329	 forward-outbox
6.0633	 2.3640	 forward-outbox
6.0633	 2.3951	 forward-outbox
6.0633	 2.4262	 forward-outbox
6.0633	 2.4573	 forward-outbox
6.0633	 2.4884	 forward-outbox
6.0633	 2.5195	 forward-outbox
6.0633	 2.5506	 forward-outbox
6.0633	 2.5817	 forward-outbox
6.0633	 2.6128	 forward-outbox
6.0633	 2.6439	 forward-outbox
6.0633	 2.6750	 forward-outbox
6.0633	 2.7061	 forward-outbox
6.0633	 2.7372	 forward-outbox
6.0633	 2.7683	 forward-outbox
6.0633	 2.7994	 forward-outbox
6.0633	 2.8305	 forward-outbox
6.0633	 2.8616	 forward-outbox
6.0633	 2.8928	 forward-outbox
6.0633	 2.9239	 forward-outbox
6.0633	 2.9550	 forward-outbox
6.0633	 2.9861	 forward-outbox
6.0633	 3.0172	 forward-outbox
6.0633	 3.0483	 forward-outbox
6.0633	 3.0794	 forward-outbox
6.0633	 3.1105	 forward-outbox
6.0947	 0.0000	 backward-outbox
6.0947	 0.0311	 backward-outbox
6.0947	 0.0622	 backward-outbox
6.0947	 0.0933	 backward-outbox
6.0947	 0.1244	 backward-outbox
6.0947	 0.1555	 backward-outbox
6.0947	 0.1866	 backward-outbox
6.0947	 0.2177	 backward-outbox
6.0947	 0.2488	 backward-outbox
6.0947	 0.2799	 backward-outbox
6.0947	 0.3110	 backward-outbox
6.0947	 0.3422	 backward-outbox
6.0947	 0.3733	 backward-outbox
6.0947	 0.4044	 backward-outbox
6.0947	 0.4355	 backward-outbox
6.0947	 0.4666	 backward-outbox
6.0947	 0.4977	 backward-outbox
6.0947	 0.5288	 backward-outbox
6.0947	 0.5599	 backward-outbox
6.0947	 0.5910	 backward-outbox
6.0947	 0.6221	 backward-outbox
6.0947	 0.6532	 backward-outbox
6.0947	 0.6843	 backward-outbox
6.0947	 0.7154	 backward-outbox
6.0947	 0.7465	 backward-outbox
6.0947	 0.7776	 backward-outbox
6.0947	 1.8663	 forward-outbox
6.0947	 1.8974	 forward-outbox
6.0947	 1.9285	 forward-outbox
6.0947	 1.9596	 forward-outbox
6.0947	 1.9907	 forward-outbox
6.0947	 2.0218	 forward-outbox
6.0947	 2.0529	 forward-outbox
6.0947	 2.0840	 forward-outbox
6.0947	 2.1151	 forward-outbox
6.0947	 2.1462	 forward-outbox
6.0947	 2.1773	 forward-outbox
6.0947	 2.2084	 forward-outbox
6.0947	 2.2396	 forward-outbox
6.0947	 2.2707	 forward-outbox
6.0947	 2.3018	 forward-outbox
6.0947	 2.3329	 forward-outbox
6.0947	 2.3640	 forward-outbox
6.0947	 2.3951	 forward-outbox
6.0947	 2.4262	 forward-outbox
6.0947	 2.4573	 forward-outbox
6.0947	 2.4884	 forward-outbox
6.0947	 2.5195	 forward-outbox
6.0947	 2.5506	 forward-outbox
6.0947	 2.5817	 forward-outbox
6.0947	 2.6128	 forward-outbox
6.0947	 2.6439	 forward-outbox
6.0947	 2.6750	 forward-outbox
6.0947	 2.7061	 forward-outbox
6.0947	 2.7372	 forward-outbox
6.0947	 2.7683	 forward-outbox
6.0947	 2.7994	 forward-outbox
6.0947	 2.8305	 forward-outbox
6.0947	 2.8616	 forward-outbox
6.0947	 2.8928	 forward-outbox
6.0947	 2.9239	 forward-outbox
6.0947	 2.9550	 forward-outbox
6.0947	 2.9861	 forward-outbox
6.0947	 3.0172	 forward-outbox
6.0947	 3.0483	 forward-outbox
6.0947	 3.0794	 forward-outbox
6.0947	 3.1105	 forward-outbox
6.1261	 0.0000	 backward-outbox
6.1261	 0.0311	 backward-outbox
6.1261	 0.0622	 backward-outbox
6.1261	 0.0933	 backward-outbox
6.1261	 0.1244	 backward-outbox
6.1261	 0.1555	 backward-outbox
6.1261	 0.1866	 backward-outbox
6.1261	 0.2177	 backward-outbox
6.1261	 0.2488	 backward-outbox
6.1261	 0.2799	 backward-outbox
6.1261	 0.3110	 backward-outbox
6.1261	 0.3422	 backward-outbox
6.1261	 0.3733	 backward-outbox
6.1261	 0.4044	 backward-outbox
6.1261	 0.4355	 backward-outbox
6.1261	 0.4666	 backward-outbox
6.1261	 0.4977	 backward-outbox
6.1261	 0.5288	 backward-outbox
6.1261	 0.5599	 backward-outbox
6.1261	 0.5910	 backward-outbox
6.1261	 0.6221	 backward-outbox
6.1261	 0.6532	 backward-outbox
6.1261	 0.6843	 backward-outbox
6.1261	 0.7154	 backward-outbox
6.1261	 0.7465	 backward-outbox
6.1261	 0.7776	 backward-outbox
6.1261	 1.8352	 forward-outbox
6.1261	 1.8663	 forward-outbox
6.1261	 1.8974	 forward-outbox
6.1261	 1.9285	 forward-outbox
6.1261	 1.9596	 forward-outbox
6.1261	 1.9907	 forward-outbox
6.1261	 2.0218	 forward-outbox
6.1261	 2.0529	 forward-outbox
6.1261	 2.0840	 forward-outbox
6.1261	 2.1151	 forward-outbox
6.1261	 2.1462	 forward-outbox
6.1261	 2.1773	 forward-outbox
6.1261	 2.2084	 forward-outbox
6.1261	 2.2396	 forward-outbox
6.1261	 2.2707	 forward-outbox
6.1261	 2.3018	 forward-outbox
6.1261	 2.3329	 forward-outbox
6.1261	 2.3640	 forward-outbox
6.1261	 2.3951	 forward-outbox
6.1261	 2.4262	 forward-outbox
6.1261	 2.4573	 forward-outbox
6.1261	 2.4884	 forward-outbox
6.1261	 2.5195	 forward-outbox
6.1261	 2.5506	 forward-outbox
6.1261	 2.5817	 forward-outbox
6.1261	 2.6128	 forward-outbox
6.1261	 2.6439	 forward-outbox
6.1261	 2.6750	 forward-outbox
6.1261	 2.7061	 forward-outbox
6.1261	 2.7372	 forward-outbox
6.1261	 2.7683	 forward-outbox
6.1261	 2.7994	 forward-outbox
6.1261	 2.8305	 forward-outbox
6.1261	 2.8616	 forward-outbox
6.1261	 2.8928	 forward-outbox
6.1261	 2.9239	 forward-outbox
6.1261	 2.9550	 forward-outbox
6.1261	 2.9861	 forward-outbox
6.1261	 3.0172	 forward-outbox
6.1261	 3.0483	 forward-outbox
6.1261	 3.0794	 forward-outbox
6.1261	 3.1105	 forward-outbox
6.1575	 0.0000	 backward-outbox
6.1575	 0.0311	 backward-outbox
6.1575	 0.0622	 backward-outbox
6.1575	 0.0933	 backward-outbox
6.1575	 0.1244	 backward-outbox
6.1575	 0.1555	 backward-outbox
6.1575	 0.1866	 backward-outbox
6.1575	 0.2177	 backward-outbox
6.1575	 0.2488	 backward-outbox
6.1575	 0.2799	 backward-outbox
6.1575	 0.3110	 backward-outbox
6.1575	 0.3422	 backward-outbox
6.1575	 0.3733	 backward-outbox
6.1575	 0.4044	 backward-outbox
6.1575	 0.4355	 backward-outbox
6.1575	 0.4666	 backward-outbox
6.1575	 0.4977	 backward-outbox
6.1575	 0.5288	 backward-outbox
6.1575	 0.5599	 backward-outbox
6.1575	 0.5910	 backward-outbox
6.1575	 0.6221	 backward-outbox
6.1575	 0.6532	 backward-outbox
6.1575	 0.6843	 backward-outbox
6.1575	 0.7154	 backward-outbox
6.1575	 0.7465	 backward-outbox
6.1575	 0.7776	 backward-outbox
6.1575	 1.8352	 forward-outbox
6.1575	 1.8663	 forward-outbox
6.1575	 1.8974	 forward-outbox
6.1575	 1.9285	 forward-outbox
6.1575	 1.9596	 forward-outbox
6.1575	 1.9907	 forward-outbox
6.1575	 2.0218	 forward-outbox
6.1575	 2.0529	 forward-outbox
6.1575	 2.0840	 forward-outbox
6.1575	 2.1151	 forward-outbox
6.1575	 2.1462	 forward-outbox
6.1575	 2.1773	 forward-outbox
6.1575	 2.2084	 forward-outbox
6.1575	 2.2396	 forward-outbox
6.1575	 2.2707	 forward-outbox
6.1575	 2.3018	 forward-outbox
6.1575	 2.3329	 forward-outbox
6.1575	 2.3640	 forward-outbox
6.1575	 2.3951	 forward-outbox
6.1575	 2.4262	 forward-outbox
6.1575	 2.4573	 forward-outbox
6.1575	 2.4884	 forward-outbox
6.1575	 2.5195	 forward-outbox
6.1575	 2.5506	 forward-outbox
6.1575	 2.5817	 forward-outbox
6.1575	 2.6128	 forward-outbox
6.1575	 2.6439	 forward-outbox
6.1575	 2.6750	 forward-outbox
6.1575	 2.7061	 forward-outbox
6.1575	 2.7372	 forward-outbox
6.1575	 2.7683	 forward-outbox
6.1575	 2.7994	 forward-outbox
6.1575	 2.8305	 forward-outbox
6.1575	 2.8616	 forward-outbox
6.1575	 2.8928	 forward-outbox
6.1575	 2.9239	 forward-outbox
6.1575	 2.9550	 forward-outbox
6.1575	 2.9861	 forward-outbox
6.1575	 3.0172	 forward-outbox
6.1575	 3.0483	 forward-outbox
6.1575	 3.0794	 forward-outbox
6.1575	 3.1105	 forward-outbox
6.1889	 0.0000	 backward-outbox
6.1889	 0.0311	 backward-outbox
6.1889	 0.0622	 backward-outbox
6.1889	 0.0933	 backward-outbox
6.1889	 0.1244	 backward-outbox
6.1889	 0.1555	 backward-outbox
6.1889	 0.1866	 backward-outbox
6.1889	 0.2177	 backward-outbox
6.1889	 0.2488	 backward-outbox
6.1889	 0.2799	 backward-outbox
6.1889	 0.3110	 backward-outbox
6.1889	 0.3422	 backward-outbox
6.1889	 0.3733	 backward-outbox
6.1889	 0.4044	 backward-outbox
6.1889	 0.4355	 backward-outbox
6.1889	 0.4666	 backward-outbox
6.1889	 0.4977	 backward-outbox
6.1889	 0.5288	 backward-outbox
6.1889	 0.5599	 backward-outbox
6.1889	 0.5910	 backward-outbox
6.1889	 0.6221	 backward-outbox
6.1889	 0.6532	 backward-outbox
6.1889	 0.6843	 backward-outbox
6.1889	 0.7154	 backward-outbox
6.1889	 0.7465	 backward-outbox
6.1889	 0.7776	 backward-outbox
6.1889	 1.8352	 forward-outbox
6.1889	 1.8663	 forward-outbox
6.1889	 1.8974	 forward-outbox
6.1889	 1.9285	 forward-outbox
6.1889	 1.9596	 forward-outbox
6.1889	 1.9907	 forward-outbox
6.1889	 2.0218	 forward-outbox
6.1889	 2.0529	 forward-outbox
6.1889	 2.0840	 forward-outbox
6.1889	 2.1151	 forward-outbox
6.1889	 2.1462	 forward-outbox
6.1889	 2.1773	 forward-outbox
6.1889	 2.2084	 forward-outbox
6.1889	 2.2396	 forward-outbox
6.1889	 2.2707	 forward-outbox
6.1889	 2.3018	 forward-outbox
6.1889	 2.3329	 forward-outbox
6.1889	 2.3640	 forward-outbox
6.1889	 2.3951	 forward-outbox
6.1889	 2.4262	 forward-outbox
6.1889	 2.4573	 forward-outbox
6.1889	 2.4884	 forward-outbox
6.1889	 2.5195	 forward-outbox
6.1889	 2.5506	 forward-outbox
6.1889	 2.5817	 forward-outbox
6.1889	 2.6128	 forward-outbox
6.1889	 2.6439	 forward-outbox
6.1889	 2.6750	 forward-outbox
6.1889	 2.7061	 forward-outbox
6.1889	 2.7372	 forward-outbox
6.1889	 2.7683	 forward-outbox
6.1889	 2.7994	 forward-outbox
6.1889	 2.8305	 forward-outbox
6.1889	 2.8616	 forward-outbox
6.1889	 2.8928	 forward-outbox
6.1889	 2.9239	 forward-outbox
6.1889	 2.9550	 forward-outbox
6.1889	 2.9861	 forward-outbox
6.1889	 3.0172	 forward-outbox
6.1889	 3.0483	 forward-outbox
6.1889	 3.0794	 forward-outbox
6.1889	 3.1105	 forward-outbox
6.2204	 0.0000	 backward-outbox
6.2204	 0.0311	 backward-outbox
6.2204	 0.0622	 backward-outbox
6.2204	 0.0933	 backward-outbox
6.2204	 0.1244	 backward-outbox
6.2204	 0.1555	 backward-outbox
6.2204	 0.1866	 backward-outbox
6.2204	 0.2177	 backward-outbox
6.2204	 0.2488	 backward-outbox
6.2204	 0.2799	 backward-outbox
6.2204	 0.3110	 backward-outbox
6.2204	 0.3422	 backward-outbox
6.2204	 0.3733	 backward-outbox
6.2204	 0.4044	 backward-outbox
6.2204	 0.4355	 backward-outbox
6.2204	 0.4666	 backward-outbox
6.2204	 0.4977	 backward-outbox
6.2204	 0.5288	 backward-outbox
6.2204	 0.5599	 backward-outbox
6.2204	 0.5910	 backward-outbox
6.2204	 0.6221	 backward-outbox
6.2204	 0.6532	 backward-outbox
6.2204	 0.6843	 backward-outbox
6.2204	 0.7154	 backward-outbox
6.2204	 0.7465	 backward-outbox
6.2204	 0.7776	 backward-outbox
6.2204	 1.8352	 forward-outbox
6.2204	 1.8663	 forward-outbox
6.2204	 1.8974	 forward-outbox
6.2204	 1.9285	 forward-outbox
6.2204	 1.9596	 forward-outbox
6.2204	 1.9907	 forward-outbox
6.2204	 2.0218	 forward-outbox
6.2204	 2.0529	 forward-outbox
6.2204	 2.0840	 forward-outbox
6.2204	 2.1151	 forward-outbox
6.2204	 2.1462	 forward-outbox
6.2204	 2.1773	 forward-outbox
6.2204	 2.2084	 forward-outbox
6.2204	 2.2396	 forward-outbox
6.2204	 2.2707	 forward-outbox
6.2204	 2.3018	 forward-outbox
6.2204	 2.3329	 forward-outbox
6.2204	 2.3640	 forward-outbox
